"","trial","choicesA","choicesB","winA","winB","rateA","learningRate","noise","initRateA","cumulativeRateA","cumulativeRateB","cumulativeWinA","cumulativeWinB","agent_id"
"2400",120,0,1,0,1,0.5774252227778,0.374906739220023,0,0.5,0.783333333333333,0.766666666666667,0.633333333333333,0.366666666666667,20
"2401",1,0,0,1,0,0.5,0.472142920130864,0,0.5,0,0,1,0,21
"2402",2,0,1,0,1,0.263928539934568,0.472142920130864,0,0.5,0,0.5,0.5,0.5,21
"2403",3,0,1,0,1,0.61145946851485,0.472142920130864,0,0.5,0,0.666666666666667,0.333333333333333,0.666666666666667,21
"2404",4,1,1,1,0,0.794906129639446,0.472142920130864,0,0.5,0.25,0.75,0.5,0.5,21
"2405",5,0,1,0,1,0.891739748492419,0.472142920130864,0,0.5,0.2,0.8,0.4,0.6,21
"2406",6,1,1,1,0,0.94285405977331,0.472142920130864,0,0.5,0.333333333333333,0.833333333333333,0.5,0.5,21
"2407",7,0,1,0,1,0.969835110865563,0.472142920130864,0,0.5,0.285714285714286,0.857142857142857,0.428571428571429,0.571428571428571,21
"2408",8,1,1,1,0,0.98407724970692,0.472142920130864,0,0.5,0.375,0.875,0.5,0.5,21
"2409",9,1,0,0,1,0.991595063526809,0.472142920130864,0,0.5,0.444444444444444,0.777777777777778,0.444444444444444,0.555555555555556,21
"2410",10,0,1,0,1,0.523420474645912,0.472142920130864,0,0.5,0.4,0.8,0.4,0.6,21
"2411",11,0,1,0,1,0.748434123421172,0.472142920130864,0,0.5,0.363636363636364,0.818181818181818,0.363636363636364,0.636363636363636,21
"2412",12,1,1,1,0,0.86720917099438,0.472142920130864,0,0.5,0.416666666666667,0.833333333333333,0.416666666666667,0.583333333333333,21
"2413",13,1,1,1,0,0.929905420767692,0.472142920130864,0,0.5,0.461538461538462,0.846153846153846,0.461538461538462,0.538461538461538,21
"2414",14,1,0,0,1,0.963000080091778,0.472142920130864,0,0.5,0.5,0.785714285714286,0.428571428571429,0.571428571428571,21
"2415",15,0,1,0,1,0.50832641019099,0.472142920130864,0,0.5,0.466666666666667,0.8,0.4,0.6,21
"2416",16,1,1,1,0,0.740466614634641,0.472142920130864,0,0.5,0.5,0.8125,0.4375,0.5625,21
"2417",17,1,0,0,1,0.86300346507249,0.472142920130864,0,0.5,0.529411764705882,0.764705882352941,0.411764705882353,0.588235294117647,21
"2418",18,1,0,0,1,0.455542488990111,0.472142920130864,0,0.5,0.555555555555556,0.722222222222222,0.388888888888889,0.611111111111111,21
"2419",19,0,1,0,1,0.240461327994638,0.472142920130864,0,0.5,0.526315789473684,0.736842105263158,0.368421052631579,0.631578947368421,21
"2420",20,0,1,0,1,0.599072134547568,0.472142920130864,0,0.5,0.5,0.75,0.35,0.65,21
"2421",21,1,1,1,0,0.788367387704113,0.472142920130864,0,0.5,0.523809523809524,0.761904761904762,0.380952380952381,0.619047619047619,21
"2422",22,1,1,1,0,0.888288227268416,0.472142920130864,0,0.5,0.545454545454545,0.772727272727273,0.409090909090909,0.590909090909091,21
"2423",23,1,1,1,0,0.941032149858902,0.472142920130864,0,0.5,0.565217391304348,0.782608695652174,0.434782608695652,0.565217391304348,21
"2424",24,1,0,0,1,0.968873402818359,0.472142920130864,0,0.5,0.583333333333333,0.75,0.416666666666667,0.583333333333333,21
"2425",25,0,1,0,1,0.511426685174572,0.472142920130864,0,0.5,0.56,0.76,0.4,0.6,21
"2426",26,1,0,0,1,0.742103116734266,0.472142920130864,0,0.5,0.576923076923077,0.730769230769231,0.384615384615385,0.615384615384615,21
"2427",27,1,0,0,1,0.391724384161134,0.472142920130864,0,0.5,0.592592592592593,0.703703703703704,0.37037037037037,0.62962962962963,21
"2428",28,0,1,0,1,0.206774489536832,0.472142920130864,0,0.5,0.571428571428571,0.714285714285714,0.357142857142857,0.642857142857143,21
"2429",29,1,1,1,0,0.581290298369207,0.472142920130864,0,0.5,0.586206896551724,0.724137931034483,0.379310344827586,0.620689655172414,21
"2430",30,0,1,0,1,0.778981119584292,0.472142920130864,0,0.5,0.566666666666667,0.733333333333333,0.366666666666667,0.633333333333333,21
"2431",31,1,1,1,0,0.883333619187819,0.472142920130864,0,0.5,0.580645161290323,0.741935483870968,0.387096774193548,0.612903225806452,21
"2432",32,1,1,1,0,0.938416824905581,0.472142920130864,0,0.5,0.59375,0.75,0.40625,0.59375,21
"2433",33,0,1,0,1,0.96749288502559,0.472142920130864,0,0.5,0.575757575757576,0.757575757575758,0.393939393939394,0.606060606060606,21
"2434",34,1,1,1,0,0.982840889214638,0.472142920130864,0,0.5,0.588235294117647,0.764705882352941,0.411764705882353,0.588235294117647,21
"2435",35,1,1,1,0,0.990942441887688,0.472142920130864,0,0.5,0.6,0.771428571428571,0.428571428571429,0.571428571428571,21
"2436",36,1,1,1,0,0.99521890382409,0.472142920130864,0,0.5,0.611111111111111,0.777777777777778,0.444444444444444,0.555555555555556,21
"2437",37,1,1,1,0,0.997476264534011,0.472142920130864,0,0.5,0.621621621621622,0.783783783783784,0.459459459459459,0.540540540540541,21
"2438",38,1,1,1,0,0.998667828366561,0.472142920130864,0,0.5,0.631578947368421,0.789473684210526,0.473684210526316,0.526315789473684,21
"2439",39,1,1,1,0,0.999296803771688,0.472142920130864,0,0.5,0.641025641025641,0.794871794871795,0.487179487179487,0.512820512820513,21
"2440",40,1,1,1,0,0.999628812892348,0.472142920130864,0,0.5,0.65,0.8,0.5,0.5,21
"2441",41,1,1,1,0,0.99980406625727,0.472142920130864,0,0.5,0.658536585365854,0.804878048780488,0.51219512195122,0.48780487804878,21
"2442",42,1,1,1,0,0.999896574986715,0.472142920130864,0,0.5,0.666666666666667,0.80952380952381,0.523809523809524,0.476190476190476,21
"2443",43,1,1,1,0,0.999945406374502,0.472142920130864,0,0.5,0.674418604651163,0.813953488372093,0.534883720930233,0.465116279069767,21
"2444",44,1,1,1,0,0.999971182368265,0.472142920130864,0,0.5,0.681818181818182,0.818181818181818,0.545454545454545,0.454545454545455,21
"2445",45,1,0,0,1,0.999984788409064,0.472142920130864,0,0.5,0.688888888888889,0.8,0.533333333333333,0.466666666666667,21
"2446",46,0,1,0,1,0.527849050323164,0.472142920130864,0,0.5,0.673913043478261,0.804347826086957,0.521739130434783,0.478260869565217,21
"2447",47,1,0,0,1,0.750771778446146,0.472142920130864,0,0.5,0.680851063829787,0.787234042553192,0.51063829787234,0.48936170212766,21
"2448",48,1,1,1,0,0.396300198618741,0.472142920130864,0,0.5,0.6875,0.791666666666667,0.520833333333333,0.479166666666667,21
"2449",49,1,1,1,0,0.681332785725311,0.472142920130864,0,0.5,0.693877551020408,0.795918367346939,0.530612244897959,0.469387755102041,21
"2450",50,1,1,1,0,0.83178925482293,0.472142920130864,0,0.5,0.7,0.8,0.54,0.46,21
"2451",51,1,1,1,0,0.911208767248221,0.472142920130864,0,0.5,0.705882352941177,0.803921568627451,0.549019607843137,0.450980392156863,21
"2452",52,1,1,1,0,0.953130919161665,0.472142920130864,0,0.5,0.711538461538462,0.807692307692308,0.557692307692308,0.442307692307692,21
"2453",53,1,1,1,0,0.975259823852526,0.472142920130864,0,0.5,0.716981132075472,0.811320754716981,0.566037735849057,0.433962264150943,21
"2454",54,1,1,1,0,0.986940722863346,0.472142920130864,0,0.5,0.722222222222222,0.814814814814815,0.574074074074074,0.425925925925926,21
"2455",55,1,1,1,0,0.993106568105444,0.472142920130864,0,0.5,0.727272727272727,0.818181818181818,0.581818181818182,0.418181818181818,21
"2456",56,1,0,0,1,0.996361253169863,0.472142920130864,0,0.5,0.732142857142857,0.803571428571429,0.571428571428571,0.428571428571429,21
"2457",57,1,0,0,1,0.525936341592997,0.472142920130864,0,0.5,0.736842105263158,0.789473684210526,0.56140350877193,0.43859649122807,21
"2458",58,0,1,0,1,0.277619221470336,0.472142920130864,0,0.5,0.724137931034483,0.793103448275862,0.551724137931034,0.448275862068966,21
"2459",59,1,1,1,0,0.618686191691738,0.472142920130864,0,0.5,0.728813559322034,0.796610169491525,0.559322033898305,0.440677966101695,21
"2460",60,1,1,1,0,0.798720806632621,0.472142920130864,0,0.5,0.733333333333333,0.8,0.566666666666667,0.433333333333333,21
"2461",61,1,1,1,0,0.89375335275068,0.472142920130864,0,0.5,0.737704918032787,0.80327868852459,0.573770491803279,0.426229508196721,21
"2462",62,1,1,1,0,0.943916955037088,0.472142920130864,0,0.5,0.741935483870968,0.806451612903226,0.580645161290323,0.419354838709677,21
"2463",63,1,1,1,0,0.970396167655708,0.472142920130864,0,0.5,0.746031746031746,0.80952380952381,0.587301587301587,0.412698412698413,21
"2464",64,1,1,1,0,0.984373407505806,0.472142920130864,0,0.5,0.75,0.8125,0.59375,0.40625,21
"2465",65,1,1,1,0,0.99175139251771,0.472142920130864,0,0.5,0.753846153846154,0.815384615384615,0.6,0.4,21
"2466",66,1,1,1,0,0.995645914141412,0.472142920130864,0,0.5,0.757575757575758,0.818181818181818,0.606060606060606,0.393939393939394,21
"2467",67,1,1,1,0,0.997701664953186,0.472142920130864,0,0.5,0.761194029850746,0.82089552238806,0.611940298507463,0.388059701492537,21
"2468",68,1,1,1,0,0.998786807573628,0.472142920130864,0,0.5,0.764705882352941,0.823529411764706,0.617647058823529,0.382352941176471,21
"2469",69,1,1,1,0,0.999359607788496,0.472142920130864,0,0.5,0.768115942028985,0.826086956521739,0.623188405797101,0.376811594202899,21
"2470",70,1,0,0,1,0.999661964437265,0.472142920130864,0,0.5,0.771428571428571,0.814285714285714,0.614285714285714,0.385714285714286,21
"2471",71,1,1,1,0,0.527678645404099,0.472142920130864,0,0.5,0.774647887323944,0.816901408450704,0.619718309859155,0.380281690140845,21
"2472",72,1,0,0,1,0.750681829003173,0.472142920130864,0,0.5,0.777777777777778,0.805555555555556,0.611111111111111,0.388888888888889,21
"2473",73,1,0,0,1,0.396252718168437,0.472142920130864,0,0.5,0.780821917808219,0.794520547945205,0.602739726027397,0.397260273972603,21
"2474",74,0,0,1,0,0.209164802702599,0.472142920130864,0,0.5,0.77027027027027,0.783783783783784,0.608108108108108,0.391891891891892,21
"2475",75,0,1,0,1,0.110409121965998,0.472142920130864,0,0.5,0.76,0.786666666666667,0.6,0.4,21
"2476",76,0,1,0,1,0.530423156842751,0.472142920130864,0,0.5,0.75,0.789473684210526,0.592105263157895,0.407894736842105,21
"2477",77,0,0,1,0,0.752130538796847,0.472142920130864,0,0.5,0.74025974025974,0.779220779220779,0.597402597402597,0.402597402597403,21
"2478",78,0,1,0,1,0.397017429889704,0.472142920130864,0,0.5,0.730769230769231,0.782051282051282,0.58974358974359,0.41025641025641,21
"2479",79,0,1,0,1,0.681711381329592,0.472142920130864,0,0.5,0.721518987341772,0.784810126582278,0.582278481012658,0.417721518987342,21
"2480",80,1,1,1,0,0.831989099193058,0.472142920130864,0,0.5,0.725,0.7875,0.5875,0.4125,21
"2481",81,1,1,1,0,0.911314256513864,0.472142920130864,0,0.5,0.728395061728395,0.790123456790123,0.592592592592593,0.407407407407407,21
"2482",82,1,1,1,0,0.953186602417385,0.472142920130864,0,0.5,0.731707317073171,0.792682926829268,0.597560975609756,0.402439024390244,21
"2483",83,1,1,1,0,0.975289216653288,0.472142920130864,0,0.5,0.734939759036145,0.795180722891566,0.602409638554217,0.397590361445783,21
"2484",84,1,1,1,0,0.986956238061326,0.472142920130864,0,0.5,0.738095238095238,0.797619047619048,0.607142857142857,0.392857142857143,21
"2485",85,1,1,1,0,0.993114757912543,0.472142920130864,0,0.5,0.741176470588235,0.8,0.611764705882353,0.388235294117647,21
"2486",86,1,1,1,0,0.996365576217523,0.472142920130864,0,0.5,0.744186046511628,0.802325581395349,0.616279069767442,0.383720930232558,21
"2487",87,1,1,1,0,0.998081543675175,0.472142920130864,0,0.5,0.747126436781609,0.804597701149425,0.620689655172414,0.379310344827586,21
"2488",88,1,0,0,1,0.998987329246521,0.472142920130864,0,0.5,0.75,0.795454545454545,0.613636363636364,0.386363636363636,21
"2489",89,1,1,1,0,0.527322534442336,0.472142920130864,0,0.5,0.752808988764045,0.797752808988764,0.617977528089888,0.382022471910112,21
"2490",90,1,1,1,0,0.750493853310787,0.472142920130864,0,0.5,0.755555555555556,0.8,0.622222222222222,0.377777777777778,21
"2491",91,1,1,1,0,0.868296413999232,0.472142920130864,0,0.5,0.758241758241758,0.802197802197802,0.626373626373626,0.373626373626374,21
"2492",92,1,0,0,1,0.930479329685341,0.472142920130864,0,0.5,0.760869565217391,0.793478260869565,0.619565217391304,0.380434782608696,21
"2493",93,0,1,0,1,0.491160101846295,0.472142920130864,0,0.5,0.752688172043011,0.795698924731183,0.612903225806452,0.387096774193548,21
"2494",94,1,0,0,1,0.731405257239677,0.472142920130864,0,0.5,0.75531914893617,0.787234042553192,0.606382978723404,0.393617021276596,21
"2495",95,0,1,0,1,0.38607744328747,0.472142920130864,0,0.5,0.747368421052632,0.789473684210526,0.6,0.4,21
"2496",96,1,1,1,0,0.67593663194793,0.472142920130864,0,0.5,0.75,0.791666666666667,0.604166666666667,0.395833333333333,21
"2497",97,1,0,0,1,0.828940856847477,0.472142920130864,0,0.5,0.752577319587629,0.783505154639175,0.597938144329897,0.402061855670103,21
"2498",98,0,1,0,1,0.437562300079729,0.472142920130864,0,0.5,0.744897959183674,0.785714285714286,0.591836734693878,0.408163265306122,21
"2499",99,1,1,1,0,0.703113278111772,0.472142920130864,0,0.5,0.747474747474748,0.787878787878788,0.595959595959596,0.404040404040404,21
"2500",100,1,1,1,0,0.84328624193216,0.472142920130864,0,0.5,0.75,0.79,0.6,0.4,21
"2501",101,1,1,1,0,0.917277533290991,0.472142920130864,0,0.5,0.752475247524752,0.792079207920792,0.603960396039604,0.396039603960396,21
"2502",102,1,1,1,0,0.956334360283411,0.472142920130864,0,0.5,0.754901960784314,0.794117647058823,0.607843137254902,0.392156862745098,21
"2503",103,1,1,1,0,0.976950782928584,0.472142920130864,0,0.5,0.757281553398058,0.796116504854369,0.611650485436893,0.388349514563107,21
"2504",104,1,0,0,1,0.987833307583412,0.472142920130864,0,0.5,0.759615384615385,0.788461538461538,0.605769230769231,0.394230769230769,21
"2505",105,1,1,1,0,0.52143480513845,0.472142920130864,0,0.5,0.761904761904762,0.79047619047619,0.60952380952381,0.39047619047619,21
"2506",106,1,0,0,1,0.747385973713378,0.472142920130864,0,0.5,0.764150943396226,0.783018867924528,0.60377358490566,0.39622641509434,21
"2507",107,0,1,0,1,0.394512977619495,0.472142920130864,0,0.5,0.757009345794392,0.785046728971963,0.598130841121495,0.401869158878505,21
"2508",108,1,1,1,0,0.680389388467568,0.472142920130864,0,0.5,0.759259259259259,0.787037037037037,0.601851851851852,0.398148148148148,21
"2509",109,1,0,0,1,0.831291275901302,0.472142920130864,0,0.5,0.761467889908257,0.779816513761468,0.596330275229358,0.403669724770642,21
"2510",110,1,1,1,0,0.43880298541795,0.472142920130864,0,0.5,0.763636363636364,0.781818181818182,0.6,0.4,21
"2511",111,0,1,0,1,0.703768182651442,0.472142920130864,0,0.5,0.756756756756757,0.783783783783784,0.594594594594595,0.405405405405405,21
"2512",112,1,1,1,0,0.843631937930063,0.472142920130864,0,0.5,0.758928571428571,0.785714285714286,0.598214285714286,0.401785714285714,21
"2513",113,1,1,1,0,0.917460011370967,0.472142920130864,0,0.5,0.761061946902655,0.787610619469027,0.601769911504425,0.398230088495575,21
"2514",114,1,1,1,0,0.956430682629847,0.472142920130864,0,0.5,0.763157894736842,0.789473684210526,0.605263157894737,0.394736842105263,21
"2515",115,1,1,1,0,0.977001627361099,0.472142920130864,0,0.5,0.765217391304348,0.791304347826087,0.608695652173913,0.391304347826087,21
"2516",116,1,1,1,0,0.987860146177088,0.472142920130864,0,0.5,0.767241379310345,0.793103448275862,0.612068965517241,0.387931034482759,21
"2517",117,1,0,0,1,0.993591892210999,0.472142920130864,0,0.5,0.769230769230769,0.786324786324786,0.606837606837607,0.393162393162393,21
"2518",118,0,1,0,1,0.524474514804148,0.472142920130864,0,0.5,0.76271186440678,0.788135593220339,0.601694915254237,0.398305084745763,21
"2519",119,1,1,1,0,0.748990505981163,0.472142920130864,0,0.5,0.764705882352941,0.789915966386555,0.605042016806723,0.394957983193277,21
"2520",120,1,1,1,0,0.867502861467787,0.472142920130864,0,0.5,0.766666666666667,0.791666666666667,0.608333333333333,0.391666666666667,21
"2521",1,1,1,1,0,0.5,0.718487321864814,0,0.5,1,1,1,0,22
"2522",2,1,1,1,0,0.859243660932407,0.718487321864814,0,0.5,1,1,1,0,22
"2523",3,1,1,1,0,0.960375306024577,0.718487321864814,0,0.5,1,1,1,0,22
"2524",4,1,1,1,0,0.988845146278692,0.718487321864814,0,0.5,1,1,1,0,22
"2525",5,1,0,0,1,0.996859767254708,0.718487321864814,0,0.5,1,0.8,0.8,0.2,22
"2526",6,0,1,0,1,0.280628662805092,0.718487321864814,0,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.333333333333333,22
"2527",7,0,1,0,1,0.797487848292571,0.718487321864814,0,0.5,0.714285714285714,0.857142857142857,0.571428571428571,0.428571428571429,22
"2528",8,1,1,1,0,0.942990261817922,0.718487321864814,0,0.5,0.75,0.875,0.625,0.375,22
"2529",9,1,1,1,0,0.983951035924578,0.718487321864814,0,0.5,0.777777777777778,0.888888888888889,0.666666666666667,0.333333333333333,22
"2530",10,1,1,1,0,0.995482013141832,0.718487321864814,0,0.5,0.8,0.9,0.7,0.3,22
"2531",11,1,1,1,0,0.998728129419778,0.718487321864814,0,0.5,0.818181818181818,0.909090909090909,0.727272727272727,0.272727272727273,22
"2532",12,1,1,1,0,0.99964195230672,0.718487321864814,0,0.5,0.833333333333333,0.916666666666667,0.75,0.25,22
"2533",13,1,1,1,0,0.999899205034965,0.718487321864814,0,0.5,0.846153846153846,0.923076923076923,0.769230769230769,0.230769230769231,22
"2534",14,1,1,1,0,0.99997162493945,0.718487321864814,0,0.5,0.857142857142857,0.928571428571429,0.785714285714286,0.214285714285714,22
"2535",15,1,1,1,0,0.999992012060712,0.718487321864814,0,0.5,0.866666666666667,0.933333333333333,0.8,0.2,22
"2536",16,1,1,1,0,0.999997751293818,0.718487321864814,0,0.5,0.875,0.9375,0.8125,0.1875,22
"2537",17,1,1,1,0,0.9999993669607,0.718487321864814,0,0.5,0.882352941176471,0.941176470588235,0.823529411764706,0.176470588235294,22
"2538",18,1,1,1,0,0.999999821791411,0.718487321864814,0,0.5,0.888888888888889,0.944444444444444,0.833333333333333,0.166666666666667,22
"2539",19,1,1,1,0,0.999999949832023,0.718487321864814,0,0.5,0.894736842105263,0.947368421052632,0.842105263157895,0.157894736842105,22
"2540",20,1,1,1,0,0.999999985877078,0.718487321864814,0,0.5,0.9,0.95,0.85,0.15,22
"2541",21,1,1,1,0,0.999999996024219,0.718487321864814,0,0.5,0.904761904761905,0.952380952380952,0.857142857142857,0.142857142857143,22
"2542",22,1,1,1,0,0.999999998880767,0.718487321864814,0,0.5,0.909090909090909,0.954545454545455,0.863636363636364,0.136363636363636,22
"2543",23,1,1,1,0,0.999999999684922,0.718487321864814,0,0.5,0.91304347826087,0.956521739130435,0.869565217391304,0.130434782608696,22
"2544",24,1,1,1,0,0.999999999911302,0.718487321864814,0,0.5,0.916666666666667,0.958333333333333,0.875,0.125,22
"2545",25,1,1,1,0,0.99999999997503,0.718487321864814,0,0.5,0.92,0.96,0.88,0.12,22
"2546",26,1,0,0,1,0.999999999992971,0.718487321864814,0,0.5,0.923076923076923,0.923076923076923,0.846153846153846,0.153846153846154,22
"2547",27,0,1,0,1,0.281512678133208,0.718487321864814,0,0.5,0.888888888888889,0.925925925925926,0.814814814814815,0.185185185185185,22
"2548",28,1,1,1,0,0.797736709815102,0.718487321864814,0,0.5,0.892857142857143,0.928571428571429,0.821428571428571,0.178571428571429,22
"2549",29,1,0,0,1,0.943060319491615,0.718487321864814,0,0.5,0.896551724137931,0.896551724137931,0.793103448275862,0.206896551724138,22
"2550",30,0,1,0,1,0.265483436183109,0.718487321864814,0,0.5,0.866666666666667,0.9,0.766666666666667,0.233333333333333,22
"2551",31,1,1,1,0,0.793224274985252,0.718487321864814,0,0.5,0.870967741935484,0.903225806451613,0.774193548387097,0.225806451612903,22
"2552",32,1,1,1,0,0.941790011877754,0.718487321864814,0,0.5,0.875,0.90625,0.78125,0.21875,22
"2553",33,1,1,1,0,0.983613150349489,0.718487321864814,0,0.5,0.878787878787879,0.909090909090909,0.787878787878788,0.212121212121212,22
"2554",34,1,0,0,1,0.995386894068686,0.718487321864814,0,0.5,0.882352941176471,0.882352941176471,0.764705882352941,0.235294117647059,22
"2555",35,0,1,0,1,0.280214030329941,0.718487321864814,0,0.5,0.857142857142857,0.885714285714286,0.742857142857143,0.257142857142857,22
"2556",36,0,1,0,1,0.79737112399405,0.718487321864814,0,0.5,0.833333333333333,0.888888888888889,0.722222222222222,0.277777777777778,22
"2557",37,1,1,1,0,0.942957402448042,0.718487321864814,0,0.5,0.837837837837838,0.891891891891892,0.72972972972973,0.27027027027027,22
"2558",38,1,1,1,0,0.983941785595361,0.718487321864814,0,0.5,0.842105263157895,0.894736842105263,0.736842105263158,0.263157894736842,22
"2559",39,1,1,1,0,0.995479409056881,0.718487321864814,0,0.5,0.846153846153846,0.897435897435897,0.743589743589744,0.256410256410256,22
"2560",40,1,1,1,0,0.998727396336849,0.718487321864814,0,0.5,0.85,0.9,0.75,0.25,22
"2561",41,1,1,1,0,0.999641745934582,0.718487321864814,0,0.5,0.853658536585366,0.902439024390244,0.75609756097561,0.24390243902439,22
"2562",42,1,1,1,0,0.999899146938591,0.718487321864814,0,0.5,0.857142857142857,0.904761904761905,0.761904761904762,0.238095238095238,22
"2563",43,1,1,1,0,0.999971608584585,0.718487321864814,0,0.5,0.86046511627907,0.906976744186046,0.767441860465116,0.232558139534884,22
"2564",44,1,0,0,1,0.99999200745661,0.718487321864814,0,0.5,0.863636363636364,0.886363636363636,0.75,0.25,22
"2565",45,0,1,0,1,0.281510428132892,0.718487321864814,0,0.5,0.844444444444444,0.888888888888889,0.733333333333333,0.266666666666667,22
"2566",46,1,1,1,0,0.797736076411487,0.718487321864814,0,0.5,0.847826086956522,0.891304347826087,0.739130434782609,0.260869565217391,22
"2567",47,1,1,1,0,0.943060141180467,0.718487321864814,0,0.5,0.851063829787234,0.893617021276596,0.74468085106383,0.25531914893617,22
"2568",48,1,0,0,1,0.983970707851074,0.718487321864814,0,0.5,0.854166666666667,0.875,0.729166666666667,0.270833333333333,22
"2569",49,0,0,1,0,0.277000229173731,0.718487321864814,0,0.5,0.836734693877551,0.857142857142857,0.73469387755102,0.26530612244898,22
"2570",50,1,0,0,1,0.0779790763587574,0.718487321864814,0,0.5,0.84,0.84,0.72,0.28,22
"2571",51,0,1,0,1,0.021952098624262,0.718487321864814,0,0.5,0.823529411764706,0.843137254901961,0.705882352941177,0.294117647058824,22
"2572",52,1,1,1,0,0.724667115939217,0.718487321864814,0,0.5,0.826923076923077,0.846153846153846,0.711538461538462,0.288461538461538,22
"2573",53,1,1,1,0,0.922490302429364,0.718487321864814,0,0.5,0.830188679245283,0.849056603773585,0.716981132075472,0.283018867924528,22
"2574",54,1,1,1,0,0.978180037455442,0.718487321864814,0,0.5,0.833333333333333,0.851851851851852,0.722222222222222,0.277777777777778,22
"2575",55,1,1,1,0,0.993857403907272,0.718487321864814,0,0.5,0.836363636363636,0.854545454545454,0.727272727272727,0.272727272727273,22
"2576",56,1,0,0,1,0.998270781323233,0.718487321864814,0,0.5,0.839285714285714,0.839285714285714,0.714285714285714,0.285714285714286,22
"2577",57,1,0,0,1,0.281025881154409,0.718487321864814,0,0.5,0.842105263157895,0.824561403508772,0.701754385964912,0.298245614035088,22
"2578",58,0,1,0,1,0.0791123484290782,0.718487321864814,0,0.5,0.827586206896552,0.827586206896552,0.689655172413793,0.310344827586207,22
"2579",59,1,0,0,1,0.740758450944647,0.718487321864814,0,0.5,0.830508474576271,0.813559322033898,0.677966101694915,0.322033898305085,22
"2580",60,1,1,1,0,0.2085328953767,0.718487321864814,0,0.5,0.833333333333333,0.816666666666667,0.683333333333333,0.316666666666667,22
"2581",61,1,1,1,0,0.777191975721593,0.718487321864814,0,0.5,0.836065573770492,0.819672131147541,0.688524590163934,0.311475409836066,22
"2582",62,1,0,0,1,0.937276716375376,0.718487321864814,0,0.5,0.838709677419355,0.806451612903226,0.67741935483871,0.32258064516129,22
"2583",63,0,1,0,1,0.263855278580586,0.718487321864814,0,0.5,0.825396825396825,0.80952380952381,0.666666666666667,0.333333333333333,22
"2584",64,1,1,1,0,0.79276592797814,0.718487321864814,0,0.5,0.828125,0.8125,0.671875,0.328125,22
"2585",65,1,0,0,1,0.941660981384266,0.718487321864814,0,0.5,0.830769230769231,0.8,0.661538461538462,0.338461538461538,22
"2586",66,0,1,0,1,0.265089504764893,0.718487321864814,0,0.5,0.818181818181818,0.803030303030303,0.651515151515151,0.348484848484849,22
"2587",67,1,1,1,0,0.793113378296709,0.718487321864814,0,0.5,0.82089552238806,0.805970149253731,0.656716417910448,0.343283582089552,22
"2588",68,1,0,0,1,0.941758793053965,0.718487321864814,0,0.5,0.823529411764706,0.794117647058823,0.647058823529412,0.352941176470588,22
"2589",69,0,1,0,1,0.265117039989983,0.718487321864814,0,0.5,0.811594202898551,0.797101449275362,0.63768115942029,0.36231884057971,22
"2590",70,0,0,1,0,0.793121129811667,0.718487321864814,0,0.5,0.8,0.785714285714286,0.642857142857143,0.357142857142857,22
"2591",71,0,1,0,1,0.223273653338887,0.718487321864814,0,0.5,0.788732394366197,0.788732394366197,0.633802816901408,0.366197183098592,22
"2592",72,1,1,1,0,0.781341685973271,0.718487321864814,0,0.5,0.791666666666667,0.791666666666667,0.638888888888889,0.361111111111111,22
"2593",73,1,0,0,1,0.938444912421811,0.718487321864814,0,0.5,0.794520547945205,0.780821917808219,0.63013698630137,0.36986301369863,22
"2594",74,0,1,0,1,0.264184140578204,0.718487321864814,0,0.5,0.783783783783784,0.783783783783784,0.621621621621622,0.378378378378378,22
"2595",75,1,1,1,0,0.792858506799827,0.718487321864814,0,0.5,0.786666666666667,0.786666666666667,0.626666666666667,0.373333333333333,22
"2596",76,1,1,1,0,0.941687043496298,0.718487321864814,0,0.5,0.789473684210526,0.789473684210526,0.631578947368421,0.368421052631579,22
"2597",77,1,1,1,0,0.983584163444662,0.718487321864814,0,0.5,0.792207792207792,0.792207792207792,0.636363636363636,0.363636363636364,22
"2598",78,1,1,1,0,0.995378733887477,0.718487321864814,0,0.5,0.794871794871795,0.794871794871795,0.641025641025641,0.358974358974359,22
"2599",79,1,1,1,0,0.998699055000288,0.718487321864814,0,0.5,0.79746835443038,0.79746835443038,0.645569620253165,0.354430379746835,22
"2600",80,1,1,1,0,0.999633767489025,0.718487321864814,0,0.5,0.8,0.8,0.65,0.35,22
"2601",81,1,1,1,0,0.999896900905015,0.718487321864814,0,0.5,0.802469135802469,0.802469135802469,0.654320987654321,0.345679012345679,22
"2602",82,1,0,0,1,0.999970976297658,0.718487321864814,0,0.5,0.804878048780488,0.792682926829268,0.646341463414634,0.353658536585366,22
"2603",83,0,0,1,0,0.281504507595011,0.718487321864814,0,0.5,0.795180722891566,0.783132530120482,0.650602409638554,0.349397590361446,22
"2604",84,0,1,0,1,0.0792470878401983,0.718487321864814,0,0.5,0.785714285714286,0.785714285714286,0.642857142857143,0.357142857142857,22
"2605",85,0,1,0,1,0.740796381797122,0.718487321864814,0,0.5,0.776470588235294,0.788235294117647,0.635294117647059,0.364705882352941,22
"2606",86,1,1,1,0,0.927030895257377,0.718487321864814,0,0.5,0.779069767441861,0.790697674418605,0.63953488372093,0.36046511627907,22
"2607",87,1,0,0,1,0.979458271902777,0.718487321864814,0,0.5,0.781609195402299,0.781609195402299,0.632183908045977,0.367816091954023,22
