"condition","subject","session","cycle","trial","test","stimulus","category","response","dangerous","nutricious","correct","cumulative","RT","motivation","competence","communication","complement","mean_correct"
1,11,1,1,20,0,"10001.jpg",1,4,0,0,0,400,5390,2,1.5,4,1,0.56
1,11,1,1,21,0,"10000.jpg",1,1,0,0,1,500,4701,2,1.5,4,1,0.56
1,11,1,1,22,0,"11010.jpg",2,2,0,1,1,600,3260,2,1.5,4,1,0.68
1,11,1,1,23,0,"01110.jpg",2,4,0,1,0,500,5467,2,1.5,4,1,0.76
1,11,1,1,24,0,"01001.jpg",1,1,0,0,1,600,3552,2,1.5,4,1,0.6
1,11,1,1,25,0,"10001.jpg",1,1,0,0,1,700,2028,2,1.5,4,1,0.72
1,11,1,1,26,0,"10101.jpg",3,1,1,0,0,600,8259,2,1.5,4,1,0.64
1,11,1,1,27,0,"01011.jpg",2,2,0,1,1,700,1474,2,1.5,4,1,0.72
1,11,1,1,28,0,"10110.jpg",4,2,1,1,0,600,1479,2,1.5,4,1,0.6
1,11,1,1,29,0,"00111.jpg",2,4,0,1,0,500,2388,2,1.5,4,1,0.8
1,11,1,1,30,0,"01100.jpg",1,1,0,0,1,600,2381,2,1.5,4,1,0.72
1,11,1,1,31,0,"10000.jpg",1,3,0,0,0,500,10583,2,1.5,4,1,0.64
1,11,1,1,32,0,"11100.jpg",3,1,1,0,0,400,1176,2,1.5,4,1,0.64
1,11,1,2,33,0,"00000.jpg",1,1,0,0,1,500,2305,2,1.5,4,1,0.68
1,11,1,2,34,0,"01111.jpg",2,2,0,1,1,600,5109,2,1.5,4,1,0.76
1,11,1,2,35,0,"01001.jpg",1,1,0,0,1,700,1540,2,1.5,4,1,0.8
1,11,1,2,36,0,"01111.jpg",2,2,0,1,1,800,1846,2,1.5,4,1,0.84
1,11,1,2,37,0,"10110.jpg",4,4,1,1,1,900,4620,2,1.5,4,1,0.8
1,11,1,2,38,0,"01011.jpg",2,2,0,1,1,1000,2253,2,1.5,4,1,0.76
1,11,1,2,39,0,"00110.jpg",2,4,0,1,0,900,2163,2,1.5,4,1,0.72
1,11,1,2,40,0,"01111.jpg",2,2,0,1,1,1000,2268,2,1.5,4,1,0.92
1,11,1,2,41,0,"01010.jpg",2,2,0,1,1,1100,1780,2,1.5,4,1,0.84
1,11,1,2,42,0,"00001.jpg",1,1,0,0,1,1200,8132,2,1.5,4,1,0.84
1,11,1,2,43,0,"11101.jpg",3,3,1,0,1,1300,10121,2,1.5,4,1,0.76
1,11,1,2,44,0,"11001.jpg",1,1,0,0,1,1400,2069,2,1.5,4,1,0.84
1,11,1,2,45,0,"00101.jpg",1,3,0,0,0,1300,16036,2,1.5,4,1,0.72
1,11,1,2,46,0,"00111.jpg",2,4,0,1,0,1200,3235,2,1.5,4,1,0.88
1,11,1,2,47,0,"11011.jpg",2,2,0,1,1,1300,1954,2,1.5,4,1,0.8
1,11,1,2,48,0,"01101.jpg",1,1,0,0,1,1400,3309,2,1.5,4,1,0.88
1,11,1,2,49,0,"10000.jpg",1,1,0,0,1,1500,5121,2,1.5,4,1,0.92
1,11,1,2,50,0,"10011.jpg",2,2,0,1,1,1600,3310,2,1.5,4,1,0.88
1,11,1,2,51,0,"01000.jpg",1,1,0,0,1,1700,2266,2,1.5,4,1,0.8
1,11,1,2,52,0,"10011.jpg",2,2,0,1,1,1800,1897,2,1.5,4,1,0.76
1,11,1,2,53,0,"10010.jpg",2,2,0,1,1,1900,1790,2,1.5,4,1,0.84
1,11,1,2,54,0,"00000.jpg",1,1,0,0,1,2000,1335,2,1.5,4,1,0.88
1,11,1,2,55,0,"00000.jpg",1,1,0,0,1,2100,3051,2,1.5,4,1,0.88
1,11,1,2,56,0,"10100.jpg",3,3,1,0,1,2200,10194,2,1.5,4,1,0.8
1,11,1,2,57,0,"00011.jpg",2,2,0,1,1,2300,1796,2,1.5,4,1,0.8
1,11,1,2,58,0,"10011.jpg",2,2,0,1,1,2400,1348,2,1.5,4,1,0.8
1,11,1,2,59,0,"10110.jpg",4,4,1,1,1,2500,4720,2,1.5,4,1,0.88
1,11,1,2,60,0,"11111.jpg",4,2,1,1,0,2400,4441,2,1.5,4,1,0.68
1,11,1,2,61,0,"10100.jpg",3,3,1,0,1,2500,10895,2,1.5,4,1,0.92
1,11,1,2,62,0,"00001.jpg",1,1,0,0,1,2600,2668,2,1.5,4,1,0.76
1,11,1,2,63,0,"01011.jpg",2,2,0,1,1,2700,2148,2,1.5,4,1,0.96
1,11,1,2,64,0,"01000.jpg",1,1,0,0,1,2800,2205,2,1.5,4,1,0.88
1,11,1,3,65,0,"10111.jpg",4,4,1,1,1,2900,2998,2,1.5,4,1,0.92
1,11,1,3,66,0,"01101.jpg",1,1,0,0,1,3000,6078,2,1.5,4,1,0.88
1,11,1,3,67,0,"11100.jpg",3,3,1,0,1,3100,3988,2,1.5,4,1,0.88
1,11,1,3,68,0,"01101.jpg",1,1,0,0,1,3200,2214,2,1.5,4,1,0.84
1,11,1,3,69,0,"11111.jpg",4,4,1,1,1,3300,3286,2,1.5,4,1,0.84
1,11,1,3,70,0,"00100.jpg",1,1,0,0,1,3400,3170,2,1.5,4,1,0.88
1,11,1,3,71,0,"10111.jpg",4,4,1,1,1,3500,1820,2,1.5,4,1,0.84
1,11,1,3,72,0,"11110.jpg",4,4,1,1,1,3600,2473,2,1.5,4,1,0.84
1,11,1,3,73,0,"00100.jpg",1,1,0,0,1,3700,2575,2,1.5,4,1,0.88
1,11,1,3,74,0,"11011.jpg",2,2,0,1,1,3800,2833,2,1.5,4,1,0.92
1,11,1,3,75,0,"00011.jpg",2,2,0,1,1,3900,2137,2,1.5,4,1,0.96
1,11,1,3,76,0,"10111.jpg",4,4,1,1,1,4000,2555,2,1.5,4,1,0.88
1,11,1,3,77,0,"11101.jpg",3,3,1,0,1,4100,4749,2,1.5,4,1,0.88
1,11,1,3,78,0,"00011.jpg",2,2,0,1,1,4200,3832,2,1.5,4,1,0.88
1,11,1,3,79,0,"11001.jpg",1,1,0,0,1,4300,1873,2,1.5,4,1,0.88
1,11,1,3,80,0,"10010.jpg",2,2,0,1,1,4400,2134,2,1.5,4,1,0.96
1,11,1,3,81,0,"11110.jpg",4,4,1,1,1,4500,2473,2,1.5,4,1,0.76
1,11,1,3,82,0,"00010.jpg",2,2,0,1,1,4600,1606,2,1.5,4,1,0.96
1,11,1,3,83,0,"00101.jpg",1,1,0,0,1,4700,5654,2,1.5,4,1,0.96
1,11,1,3,84,0,"01100.jpg",1,1,0,0,1,4800,5533,2,1.5,4,1,0.88
1,11,1,3,85,0,"10101.jpg",3,3,1,0,1,4900,3337,2,1.5,4,1,0.84
1,11,1,3,86,0,"01110.jpg",2,2,0,1,1,5000,8246,2,1.5,4,1,0.96
1,11,1,3,87,0,"10100.jpg",3,3,1,0,1,5100,5084,2,1.5,4,1,0.92
1,11,1,3,88,0,"11010.jpg",2,2,0,1,1,5200,2778,2,1.5,4,1,1
1,11,1,3,89,0,"00110.jpg",2,2,0,1,1,5300,3220,2,1.5,4,1,0.88
1,11,1,3,90,0,"01010.jpg",2,2,0,1,1,5400,2644,2,1.5,4,1,0.92
1,11,1,3,91,0,"10101.jpg",3,3,1,0,1,5500,2354,2,1.5,4,1,0.84
1,11,1,3,92,0,"11110.jpg",4,4,1,1,1,5600,2895,2,1.5,4,1,0.92
1,11,1,3,93,0,"01010.jpg",2,2,0,1,1,5700,1915,2,1.5,4,1,0.84
1,11,1,3,94,0,"11011.jpg",2,2,0,1,1,5800,2135,2,1.5,4,1,0.92
1,11,1,3,95,0,"11101.jpg",3,3,1,0,1,5900,2402,2,1.5,4,1,0.92
1,11,1,3,96,0,"00100.jpg",1,1,0,0,1,6000,6483,2,1.5,4,1,0.92
1,11,1,0,97,1,"11111pt.jpg",4,3,1,1,0,6000,4674,2,1.5,4,1,0.52
1,11,1,0,98,1,"11110pt.jpg",4,4,1,1,1,6000,31733,2,1.5,4,1,0.68
1,11,1,0,99,1,"01010pt.jpg",2,1,0,1,0,6000,4670,2,1.5,4,1,0.52
1,11,1,0,100,1,"01000pt.jpg",1,2,0,0,0,6000,3504,2,1.5,4,1,0.68
1,11,1,0,101,1,"11011pt.jpg",2,2,0,1,1,6000,4683,2,1.5,4,1,0.68
1,11,1,0,102,1,"00101pt.jpg",1,3,0,0,0,6000,4685,2,1.5,4,1,0.6
1,11,1,0,103,1,"10101pt.jpg",3,3,1,0,1,6000,3296,2,1.5,4,1,0.68
1,11,1,0,104,1,"00111pt.jpg",2,4,0,1,0,6000,8186,2,1.5,4,1,0.76
1,12,1,1,1,0,"11010.jpg",2,3,0,1,0,-100,16682,3.5,1.5,1,1.5,0.28
1,12,1,1,2,0,"11000.jpg",1,4,0,0,0,-200,33414,3.5,1.5,1,1.5,0.24
1,12,1,1,3,0,"00011.jpg",2,2,0,1,1,-100,14942,3.5,1.5,1,1.5,0.68
1,12,1,1,4,0,"00111.jpg",2,4,0,1,0,-200,26401,3.5,1.5,1,1.5,0.48
1,12,1,1,5,0,"10110.jpg",4,4,1,1,1,-100,30995,3.5,1.5,1,1.5,0.32
1,12,1,1,6,0,"00111.jpg",2,2,0,1,1,0,15035,3.5,1.5,1,1.5,0.56
1,12,1,1,7,0,"10001.jpg",1,2,0,0,0,-100,16002,3.5,1.5,1,1.5,0.64
1,12,1,1,8,0,"01010.jpg",2,1,0,1,0,-200,55434,3.5,1.5,1,1.5,0.68
1,12,1,1,9,0,"10100.jpg",3,4,1,0,0,-300,31802,3.5,1.5,1,1.5,0.64
1,12,1,1,10,0,"01000.jpg",1,2,0,0,0,-400,30594,3.5,1.5,1,1.5,0.56
1,12,1,1,11,0,"01101.jpg",1,2,0,0,0,-500,14450,3.5,1.5,1,1.5,0.72
1,12,1,1,12,0,"11010.jpg",2,2,0,1,1,-400,9232,3.5,1.5,1,1.5,0.72
1,12,1,1,13,0,"00010.jpg",2,3,0,1,0,-500,12111,3.5,1.5,1,1.5,0.8
1,12,1,1,14,0,"01001.jpg",1,1,0,0,1,-400,21652,3.5,1.5,1,1.5,0.6
1,12,1,1,15,0,"01110.jpg",2,3,0,1,0,-500,6329,3.5,1.5,1,1.5,0.64
1,12,1,1,16,0,"01100.jpg",1,3,0,0,0,-600,21206,3.5,1.5,1,1.5,0.68
1,12,1,1,17,0,"00011.jpg",2,2,0,1,1,-500,4853,3.5,1.5,1,1.5,0.76
1,12,1,1,18,0,"00110.jpg",2,1,0,1,0,-600,38285,3.5,1.5,1,1.5,0.6
1,12,1,1,19,0,"11110.jpg",4,3,1,1,0,-700,6545,3.5,1.5,1,1.5,0.72
1,12,1,1,20,0,"01101.jpg",1,2,0,0,0,-800,11043,3.5,1.5,1,1.5,0.56
1,12,1,1,21,0,"00100.jpg",1,2,0,0,0,-900,56008,3.5,1.5,1,1.5,0.56
1,12,1,1,22,0,"00110.jpg",2,2,0,1,1,-800,20537,3.5,1.5,1,1.5,0.68
1,12,1,1,23,0,"10010.jpg",2,2,0,1,1,-700,6226,3.5,1.5,1,1.5,0.76
1,12,1,1,24,0,"11101.jpg",3,1,1,0,0,-800,51546,3.5,1.5,1,1.5,0.6
1,12,1,1,25,0,"01011.jpg",2,1,0,1,0,-900,5852,3.5,1.5,1,1.5,0.72
1,12,1,1,26,0,"11100.jpg",3,2,1,0,0,-1000,15588,3.5,1.5,1,1.5,0.64
1,12,1,1,27,0,"01010.jpg",2,1,0,1,0,-1100,79243,3.5,1.5,1,1.5,0.72
1,12,1,1,28,0,"01000.jpg",1,2,0,0,0,-1200,16451,3.5,1.5,1,1.5,0.6
1,12,1,1,29,0,"11001.jpg",1,3,0,0,0,-1300,14042,3.5,1.5,1,1.5,0.8
1,12,1,1,30,0,"10010.jpg",2,2,0,1,1,-1200,14552,3.5,1.5,1,1.5,0.72
1,12,1,1,31,0,"11001.jpg",1,1,0,0,1,-1100,18569,3.5,1.5,1,1.5,0.64
1,12,1,1,32,0,"10110.jpg",4,4,1,1,1,-1000,18963,3.5,1.5,1,1.5,0.64
1,12,1,2,33,0,"11111.jpg",4,3,1,1,0,-1100,40804,3.5,1.5,1,1.5,0.68
1,12,1,2,34,0,"00010.jpg",2,2,0,1,1,-1000,49259,3.5,1.5,1,1.5,0.76
1,12,1,2,35,0,"10010.jpg",2,2,0,1,1,-900,7682,3.5,1.5,1,1.5,0.8
1,12,1,2,36,0,"11010.jpg",2,2,0,1,1,-800,2255,3.5,1.5,1,1.5,0.84
1,12,1,2,37,0,"00000.jpg",1,2,0,0,0,-900,156436,3.5,1.5,1,1.5,0.8
1,12,1,2,38,0,"00000.jpg",1,1,0,0,1,-800,1675,3.5,1.5,1,1.5,0.76
1,12,1,2,39,0,"11111.jpg",4,4,1,1,1,-700,3177,3.5,1.5,1,1.5,0.72
1,12,1,2,40,0,"10101.jpg",3,3,1,0,1,-600,5849,3.5,1.5,1,1.5,0.92
1,12,1,2,41,0,"10111.jpg",4,4,1,1,1,-500,2234,3.5,1.5,1,1.5,0.84
1,12,1,2,42,0,"10000.jpg",1,2,0,0,0,-600,12759,3.5,1.5,1,1.5,0.84
1,12,1,2,43,0,"01111.jpg",2,3,0,1,0,-700,18617,3.5,1.5,1,1.5,0.76
1,12,1,2,44,0,"01010.jpg",2,1,0,1,0,-800,17377,3.5,1.5,1,1.5,0.84
1,12,1,2,45,0,"11110.jpg",4,4,1,1,1,-700,2139,3.5,1.5,1,1.5,0.72
1,12,1,2,46,0,"10001.jpg",1,2,0,0,0,-800,14789,3.5,1.5,1,1.5,0.88
1,12,1,2,47,0,"00011.jpg",2,1,0,1,0,-900,13813,3.5,1.5,1,1.5,0.8
1,12,1,2,48,0,"10000.jpg",1,1,0,0,1,-800,20390,3.5,1.5,1,1.5,0.88
1,12,1,2,49,0,"11100.jpg",3,3,1,0,1,-700,4774,3.5,1.5,1,1.5,0.92
1,12,1,2,50,0,"10011.jpg",2,2,0,1,1,-600,8345,3.5,1.5,1,1.5,0.88
1,12,1,2,51,0,"11111.jpg",4,4,1,1,1,-500,1692,3.5,1.5,1,1.5,0.8
1,12,1,2,52,0,"00010.jpg",2,1,0,1,0,-600,4040,3.5,1.5,1,1.5,0.76
1,12,1,2,53,0,"10001.jpg",1,2,0,0,0,-700,61878,3.5,1.5,1,1.5,0.84
1,12,1,2,54,0,"11011.jpg",2,2,0,1,1,-600,15268,3.5,1.5,1,1.5,0.88
1,12,1,2,55,0,"11001.jpg",1,1,0,0,1,-500,6291,3.5,1.5,1,1.5,0.88
1,12,1,2,56,0,"11100.jpg",3,3,1,0,1,-400,2743,3.5,1.5,1,1.5,0.8
1,12,1,2,57,0,"01111.jpg",2,3,0,1,0,-500,3796,3.5,1.5,1,1.5,0.8
1,12,1,2,58,0,"01101.jpg",1,3,0,0,0,-600,44483,3.5,1.5,1,1.5,0.8
1,12,1,2,59,0,"10111.jpg",4,4,1,1,1,-500,3200,3.5,1.5,1,1.5,0.88
1,12,1,2,60,0,"01110.jpg",2,3,0,1,0,-600,50673,3.5,1.5,1,1.5,0.68
1,12,1,2,61,0,"00100.jpg",1,1,0,0,1,-500,13695,3.5,1.5,1,1.5,0.92
1,12,1,2,62,0,"10111.jpg",4,4,1,1,1,-400,1523,3.5,1.5,1,1.5,0.76
1,12,1,2,63,0,"00100.jpg",1,1,0,0,1,-300,3894,3.5,1.5,1,1.5,0.96
1,12,1,2,64,0,"01001.jpg",1,1,0,0,1,-200,6467,3.5,1.5,1,1.5,0.88
1,12,1,3,65,0,"00110.jpg",2,2,0,1,1,-100,19226,3.5,1.5,1,1.5,0.92
1,12,1,3,66,0,"01100.jpg",1,1,0,0,1,0,6489,3.5,1.5,1,1.5,0.88
1,12,1,3,67,0,"10101.jpg",3,3,1,0,1,100,2687,3.5,1.5,1,1.5,0.88
1,12,1,3,68,0,"11101.jpg",3,3,1,0,1,200,1669,3.5,1.5,1,1.5,0.84
1,12,1,3,69,0,"10100.jpg",3,3,1,0,1,300,2411,3.5,1.5,1,1.5,0.84
1,12,1,3,70,0,"11011.jpg",2,2,0,1,1,400,25716,3.5,1.5,1,1.5,0.88
1,12,1,3,71,0,"10110.jpg",4,4,1,1,1,500,1520,3.5,1.5,1,1.5,0.84
1,12,1,3,72,0,"00001.jpg",1,1,0,0,1,600,3163,3.5,1.5,1,1.5,0.84
1,12,1,3,73,0,"01001.jpg",1,1,0,0,1,700,1285,3.5,1.5,1,1.5,0.88
1,12,1,3,74,0,"10011.jpg",2,2,0,1,1,800,6283,3.5,1.5,1,1.5,0.92
1,12,1,3,75,0,"01000.jpg",1,1,0,0,1,900,2096,3.5,1.5,1,1.5,0.96
1,12,1,3,76,0,"11000.jpg",1,1,0,0,1,1000,22925,3.5,1.5,1,1.5,0.88
1,12,1,3,77,0,"00001.jpg",1,1,0,0,1,1100,2377,3.5,1.5,1,1.5,0.88
1,12,1,3,78,0,"01111.jpg",2,2,0,1,1,1200,20860,3.5,1.5,1,1.5,0.88
1,12,1,3,79,0,"10101.jpg",3,3,1,0,1,1300,3737,3.5,1.5,1,1.5,0.88
1,12,1,3,80,0,"11101.jpg",3,3,1,0,1,1400,6750,3.5,1.5,1,1.5,0.96
1,12,1,3,81,0,"10100.jpg",3,3,1,0,1,1500,1609,3.5,1.5,1,1.5,0.76
1,12,1,3,82,0,"11000.jpg",1,1,0,0,1,1600,6242,3.5,1.5,1,1.5,0.96
1,12,1,3,83,0,"01100.jpg",1,1,0,0,1,1700,8609,3.5,1.5,1,1.5,0.96
1,12,1,3,84,0,"00001.jpg",1,1,0,0,1,1800,22579,3.5,1.5,1,1.5,0.88
1,12,1,3,85,0,"10011.jpg",2,2,0,1,1,1900,2804,3.5,1.5,1,1.5,0.84
1,12,1,3,86,0,"00000.jpg",1,1,0,0,1,2000,1684,3.5,1.5,1,1.5,0.96
1,12,1,3,87,0,"11011.jpg",2,2,0,1,1,2100,2842,3.5,1.5,1,1.5,0.92
1,12,1,3,88,0,"01011.jpg",2,2,0,1,1,2200,12433,3.5,1.5,1,1.5,1
1,12,1,3,89,0,"00111.jpg",2,2,0,1,1,2300,21232,3.5,1.5,1,1.5,0.88
1,12,1,3,90,0,"00101.jpg",1,1,0,0,1,2400,3680,3.5,1.5,1,1.5,0.92
1,12,1,3,91,0,"10000.jpg",1,1,0,0,1,2500,5838,3.5,1.5,1,1.5,0.84
1,12,1,3,92,0,"01011.jpg",2,2,0,1,1,2600,5069,3.5,1.5,1,1.5,0.92
1,12,1,3,93,0,"00101.jpg",1,1,0,0,1,2700,2300,3.5,1.5,1,1.5,0.84
1,12,1,3,94,0,"00101.jpg",1,1,0,0,1,2800,6503,3.5,1.5,1,1.5,0.92
1,12,1,3,95,0,"11110.jpg",4,4,1,1,1,2900,2757,3.5,1.5,1,1.5,0.92
1,12,1,3,96,0,"01110.jpg",2,2,0,1,1,3000,10462,3.5,1.5,1,1.5,0.92
1,12,1,0,97,1,"11111pt.jpg",4,4,1,1,1,3000,7522,3.5,1.5,1,1.5,0.52
1,12,1,0,98,1,"00101pt.jpg",1,1,0,0,1,3000,8442,3.5,1.5,1,1.5,0.68
1,12,1,0,99,1,"10101pt.jpg",3,3,1,0,1,3000,34343,3.5,1.5,1,1.5,0.52
1,12,1,0,100,1,"01010pt.jpg",2,2,0,1,1,3000,5255,3.5,1.5,1,1.5,0.68
1,12,1,0,101,1,"01000pt.jpg",1,1,0,0,1,3000,2627,3.5,1.5,1,1.5,0.68
1,12,1,0,102,1,"00111pt.jpg",2,2,0,1,1,3000,5936,3.5,1.5,1,1.5,0.6
1,12,1,0,103,1,"11011pt.jpg",2,3,0,1,0,3000,7067,3.5,1.5,1,1.5,0.68
1,12,1,0,104,1,"11110pt.jpg",4,4,1,1,1,3000,32493,3.5,1.5,1,1.5,0.76
1,14,1,1,1,0,"11001.jpg",1,4,0,0,0,-100,13644,3,4,2,2,0.28
1,14,1,1,2,0,"00001.jpg",1,1,0,0,1,0,21466,3,4,2,2,0.24
1,14,1,1,3,0,"11101.jpg",3,3,1,0,1,100,19079,3,4,2,2,0.68
1,14,1,1,4,0,"00110.jpg",2,2,0,1,1,200,51301,3,4,2,2,0.48
1,14,1,1,5,0,"11000.jpg",1,4,0,0,0,100,14386,3,4,2,2,0.32
1,14,1,1,6,0,"11110.jpg",4,4,1,1,1,200,12475,3,4,2,2,0.56
1,14,1,1,7,0,"00001.jpg",1,1,0,0,1,300,8262,3,4,2,2,0.64
1,14,1,1,8,0,"01111.jpg",2,2,0,1,1,400,9397,3,4,2,2,0.68
1,14,1,1,9,0,"00101.jpg",1,1,0,0,1,500,6676,3,4,2,2,0.64
1,14,1,1,10,0,"10011.jpg",2,4,0,1,0,400,7035,3,4,2,2,0.56
1,14,1,1,11,0,"11011.jpg",2,4,0,1,0,300,13290,3,4,2,2,0.72
1,14,1,1,12,0,"10110.jpg",4,4,1,1,1,400,64054,3,4,2,2,0.72
1,14,1,1,13,0,"11101.jpg",3,3,1,0,1,500,13355,3,4,2,2,0.8
1,14,1,1,14,0,"10010.jpg",2,4,0,1,0,400,10566,3,4,2,2,0.6
1,14,1,1,15,0,"11001.jpg",1,1,0,0,1,500,21376,3,4,2,2,0.64
1,14,1,1,16,0,"01111.jpg",2,2,0,1,1,600,11866,3,4,2,2,0.68
1,14,1,1,17,0,"10000.jpg",1,3,0,0,0,500,6311,3,4,2,2,0.76
1,14,1,1,18,0,"00001.jpg",1,1,0,0,1,600,6843,3,4,2,2,0.6
1,14,1,1,19,0,"01011.jpg",2,2,0,1,1,700,7995,3,4,2,2,0.72
1,14,1,1,20,0,"11100.jpg",3,3,1,0,1,800,6170,3,4,2,2,0.56
1,14,1,1,21,0,"00110.jpg",2,4,0,1,0,700,25173,3,4,2,2,0.56
1,14,1,1,22,0,"11011.jpg",2,2,0,1,1,800,9981,3,4,2,2,0.68
1,14,1,1,23,0,"01011.jpg",2,2,0,1,1,900,2918,3,4,2,2,0.76
1,14,1,1,24,0,"00100.jpg",1,3,0,0,0,800,5827,3,4,2,2,0.6
1,14,1,1,25,0,"01100.jpg",1,1,0,0,1,900,3897,3,4,2,2,0.72
1,14,1,1,26,0,"00111.jpg",2,2,0,1,1,1000,17455,3,4,2,2,0.64
1,14,1,1,27,0,"10110.jpg",4,4,1,1,1,1100,3453,3,4,2,2,0.72
1,14,1,1,28,0,"01111.jpg",2,2,0,1,1,1200,3826,3,4,2,2,0.6
1,14,1,1,29,0,"00011.jpg",2,2,0,1,1,1300,2544,3,4,2,2,0.8
1,14,1,1,30,0,"10100.jpg",3,3,1,0,1,1400,2475,3,4,2,2,0.72
1,14,1,1,31,0,"00110.jpg",2,4,0,1,0,1300,2770,3,4,2,2,0.64
1,14,1,1,32,0,"10010.jpg",2,4,0,1,0,1200,7516,3,4,2,2,0.64
1,14,1,2,33,0,"00000.jpg",1,1,0,0,1,1300,6726,3,4,2,2,0.68
1,14,1,2,34,0,"10000.jpg",1,3,0,0,0,1200,3532,3,4,2,2,0.76
1,14,1,2,35,0,"10011.jpg",2,2,0,1,1,1300,19341,3,4,2,2,0.8
1,14,1,2,36,0,"01110.jpg",2,4,0,1,0,1200,5295,3,4,2,2,0.84
1,14,1,2,37,0,"00111.jpg",2,2,0,1,1,1300,5403,3,4,2,2,0.8
1,14,1,2,38,0,"00011.jpg",2,2,0,1,1,1400,2900,3,4,2,2,0.76
1,14,1,2,39,0,"11110.jpg",4,4,1,1,1,1500,8585,3,4,2,2,0.72
1,14,1,2,40,0,"00000.jpg",1,1,0,0,1,1600,3432,3,4,2,2,0.92
1,14,1,2,41,0,"01000.jpg",1,1,0,0,1,1700,9807,3,4,2,2,0.84
1,14,1,2,42,0,"10001.jpg",1,1,0,0,1,1800,5361,3,4,2,2,0.84
1,14,1,2,43,0,"01100.jpg",1,1,0,0,1,1900,6338,3,4,2,2,0.76
1,14,1,2,44,0,"11110.jpg",4,4,1,1,1,2000,2349,3,4,2,2,0.84
1,14,1,2,45,0,"11010.jpg",2,2,0,1,1,2100,7910,3,4,2,2,0.72
1,14,1,2,46,0,"11011.jpg",2,2,0,1,1,2200,4371,3,4,2,2,0.88
1,14,1,2,47,0,"10001.jpg",1,1,0,0,1,2300,2876,3,4,2,2,0.8
1,14,1,2,48,0,"01110.jpg",2,2,0,1,1,2400,7035,3,4,2,2,0.88
1,14,1,2,49,0,"01010.jpg",2,2,0,1,1,2500,2330,3,4,2,2,0.92
1,14,1,2,50,0,"00010.jpg",2,2,0,1,1,2600,1580,3,4,2,2,0.88
1,14,1,2,51,0,"10101.jpg",3,3,1,0,1,2700,3542,3,4,2,2,0.8
1,14,1,2,52,0,"11000.jpg",1,1,0,0,1,2800,2320,3,4,2,2,0.76
1,14,1,2,53,0,"10001.jpg",1,1,0,0,1,2900,1412,3,4,2,2,0.84
1,14,1,2,54,0,"10000.jpg",1,1,0,0,1,3000,1429,3,4,2,2,0.88
1,14,1,2,55,0,"11111.jpg",4,4,1,1,1,3100,5347,3,4,2,2,0.88
1,14,1,2,56,0,"10100.jpg",3,3,1,0,1,3200,2557,3,4,2,2,0.8
1,14,1,2,57,0,"11111.jpg",4,4,1,1,1,3300,2040,3,4,2,2,0.8
1,14,1,2,58,0,"01000.jpg",1,1,0,0,1,3400,1717,3,4,2,2,0.8
1,14,1,2,59,0,"01001.jpg",1,1,0,0,1,3500,1658,3,4,2,2,0.88
1,14,1,2,60,0,"11100.jpg",3,3,1,0,1,3600,2937,3,4,2,2,0.68
1,14,1,2,61,0,"11010.jpg",2,2,0,1,1,3700,4019,3,4,2,2,0.92
1,14,1,2,62,0,"01101.jpg",1,1,0,0,1,3800,38858,3,4,2,2,0.76
1,14,1,2,63,0,"00101.jpg",1,1,0,0,1,3900,3513,3,4,2,2,0.96
1,14,1,2,64,0,"10100.jpg",3,3,1,0,1,4000,2661,3,4,2,2,0.88
1,14,1,3,65,0,"10111.jpg",4,4,1,1,1,4100,1764,3,4,2,2,0.92
1,14,1,3,66,0,"11100.jpg",3,3,1,0,1,4200,1701,3,4,2,2,0.88
1,14,1,3,67,0,"11001.jpg",1,1,0,0,1,4300,9329,3,4,2,2,0.88
1,14,1,3,68,0,"01010.jpg",2,2,0,1,1,4400,2477,3,4,2,2,0.84
1,14,1,3,69,0,"10111.jpg",4,4,1,1,1,4500,1674,3,4,2,2,0.84
1,14,1,3,70,0,"01101.jpg",1,3,0,0,0,4400,1775,3,4,2,2,0.88
1,14,1,3,71,0,"10111.jpg",4,4,1,1,1,4500,3735,3,4,2,2,0.84
1,14,1,3,72,0,"01100.jpg",1,1,0,0,1,4600,5121,3,4,2,2,0.84
1,14,1,3,73,0,"11000.jpg",1,1,0,0,1,4700,3478,3,4,2,2,0.88
1,14,1,3,74,0,"00010.jpg",2,2,0,1,1,4800,1891,3,4,2,2,0.92
1,14,1,3,75,0,"01001.jpg",1,1,0,0,1,4900,2464,3,4,2,2,0.96
1,14,1,3,76,0,"01000.jpg",1,1,0,0,1,5000,1198,3,4,2,2,0.88
1,14,1,3,77,0,"01110.jpg",2,2,0,1,1,5100,6382,3,4,2,2,0.88
1,14,1,3,78,0,"00100.jpg",1,1,0,0,1,5200,3814,3,4,2,2,0.88
1,14,1,3,79,0,"01101.jpg",1,1,0,0,1,5300,1526,3,4,2,2,0.88
1,14,1,3,80,0,"00100.jpg",1,1,0,0,1,5400,1859,3,4,2,2,0.96
1,14,1,3,81,0,"00010.jpg",2,2,0,1,1,5500,1713,3,4,2,2,0.76
1,14,1,3,82,0,"00011.jpg",2,2,0,1,1,5600,1125,3,4,2,2,0.96
1,14,1,3,83,0,"10011.jpg",2,2,0,1,1,5700,4169,3,4,2,2,0.96
1,14,1,3,84,0,"10110.jpg",4,4,1,1,1,5800,2002,3,4,2,2,0.88
1,14,1,3,85,0,"10101.jpg",3,3,1,0,1,5900,3001,3,4,2,2,0.84
